B107-022,B107,jwalk457,2018-09-10 02:25 PM,2018-09-10 03:24 PM,3572,3572,2018-09-10,2:25:00 PM,Monday,
B107-016,B107,treev065,2018-09-10 02:58 PM,2018-09-10 03:21 PM,1391,1391,2018-09-10,2:58:00 PM,Monday,
B107-006,B107,pmorr721,2018-09-10 03:45 PM,2018-09-10 03:48 PM,220,220,2018-09-10,3:45:00 PM,Monday,
B107-011,B107,cluch416,2018-09-11 09:11 AM,2018-09-11 10:23 AM,4305,4305,2018-09-11,9:11:00 AM,Tuesday,
B107-008,B107,jdyck906,2018-09-11 09:12 AM,2018-09-11 10:23 AM,4235,4235,2018-09-11,9:12:00 AM,Tuesday,
B107-010,B107,mazmi306,2018-09-11 09:16 AM,2018-09-11 10:23 AM,3975,3975,2018-09-11,9:16:00 AM,Tuesday,
B107-005,B107,msama052,2018-09-11 09:20 AM,2018-09-11 10:22 AM,3695,3695,2018-09-11,9:20:00 AM,Tuesday,
B107-012,B107,jmurp173,2018-09-11 09:20 AM,2018-09-11 10:23 AM,3734,3734,2018-09-11,9:20:00 AM,Tuesday,
B107-019,B107,mpham815,2018-09-11 09:22 AM,2018-09-11 10:22 AM,3604,3604,2018-09-11,9:22:00 AM,Tuesday,
B107-003,B107,seise389,2018-09-11 09:22 AM,2018-09-11 10:22 AM,3615,3615,2018-09-11,9:22:00 AM,Tuesday,
B107-014,B107,Croxa925,2018-09-11 09:23 AM,2018-09-11 10:22 AM,3535,3535,2018-09-11,9:23:00 AM,Tuesday,
B107-016,B107,ssmil733,2018-09-11 09:23 AM,2018-09-11 10:20 AM,3384,3384,2018-09-11,9:23:00 AM,Tuesday,
B107-015,B107,jlunz486,2018-09-11 09:23 AM,2018-09-11 10:21 AM,3464,3464,2018-09-11,9:23:00 AM,Tuesday,
B107-013,B107,csham420,2018-09-11 09:26 AM,2018-09-11 10:20 AM,3245,3245,2018-09-11,9:26:00 AM,Tuesday,
B107-021,B107,wnobl374,2018-09-11 09:26 AM,2018-09-11 10:24 AM,3474,3474,2018-09-11,9:26:00 AM,Tuesday,
B107-009,B107,yzhou177,2018-09-11 09:27 AM,2018-09-11 10:23 AM,3344,3344,2018-09-11,9:27:00 AM,Tuesday,
B107-007,B107,danzo242,2018-09-11 09:28 AM,2018-09-11 12:22 PM,10484,10484,2018-09-11,9:28:00 AM,Tuesday,
B107-017,B107,dlozo524,2018-09-11 09:28 AM,2018-09-11 10:25 AM,3414,3414,2018-09-11,9:28:00 AM,Tuesday,
B107-006,B107,jpope229,2018-09-11 09:30 AM,2018-09-11 10:21 AM,3054,3054,2018-09-11,9:30:00 AM,Tuesday,
B107-004,B107,mawan314,2018-09-11 09:34 AM,2018-09-11 10:23 AM,2914,2914,2018-09-11,9:34:00 AM,Tuesday,
B107-003,B107,mfyis649,2018-09-11 12:17 PM,2018-09-11 12:39 PM,1321,1321,2018-09-11,12:17:00 PM,Tuesday,
B107-011,B107,npala043,2018-09-11 12:22 PM,2018-09-11 01:25 PM,3784,3784,2018-09-11,12:22:00 PM,Tuesday,
B107-013,B107,dlam071,2018-09-11 12:22 PM,2018-09-11 01:15 PM,3193,3193,2018-09-11,12:22:00 PM,Tuesday,
B107-015,B107,chieb431,2018-09-11 12:23 PM,2018-09-11 01:15 PM,3154,3154,2018-09-11,12:23:00 PM,Tuesday,
B107-019,B107,kbodo049,2018-09-11 12:23 PM,2018-09-11 01:15 PM,3143,3143,2018-09-11,12:23:00 PM,Tuesday,
B107-016,B107,aprem125,2018-09-11 12:24 PM,2018-09-11 01:14 PM,2994,2994,2018-09-11,12:24:00 PM,Tuesday,
B107-010,B107,rradm367,2018-09-11 12:25 PM,2018-09-11 01:17 PM,3113,3113,2018-09-11,12:25:00 PM,Tuesday,
B107-014,B107,sbinf370,2018-09-11 12:27 PM,2018-09-11 01:15 PM,2912,2912,2018-09-11,12:27:00 PM,Tuesday,
B107-009,B107,adang937,2018-09-11 12:29 PM,2018-09-11 01:16 PM,2864,2864,2018-09-11,12:29:00 PM,Tuesday,
B107-021,B107,afara534,2018-09-11 12:30 PM,2018-09-11 01:14 PM,2672,2672,2018-09-11,12:30:00 PM,Tuesday,
B107-007,B107,sjakl118,2018-09-11 12:31 PM,2018-09-11 01:15 PM,2642,2642,2018-09-11,12:31:00 PM,Tuesday,
B107-020,B107,skhan422,2018-09-11 12:33 PM,2018-09-11 01:15 PM,2532,2532,2018-09-11,12:33:00 PM,Tuesday,
B107-018,B107,mchau468,2018-09-11 12:35 PM,2018-09-11 01:15 PM,2423,2423,2018-09-11,12:35:00 PM,Tuesday,
B107-008,B107,mfyis649,2018-09-11 12:40 PM,2018-09-11 01:15 PM,2123,2123,2018-09-11,12:40:00 PM,Tuesday,
B107-017,B107,skara213,2018-09-11 12:52 PM,2018-09-11 01:15 PM,1422,1422,2018-09-11,12:52:00 PM,Tuesday,
B107-021,B107,afara534,2018-09-11 01:15 PM,2018-09-11 01:24 PM,550,550,2018-09-11,1:15:00 PM,Tuesday,
B107-016,B107,aprem125,2018-09-11 01:15 PM,2018-09-11 01:24 PM,521,521,2018-09-11,1:15:00 PM,Tuesday,
B107-019,B107,kbodo049,2018-09-11 01:16 PM,2018-09-11 01:25 PM,551,551,2018-09-11,1:16:00 PM,Tuesday,
B107-015,B107,chieb431,2018-09-11 01:16 PM,2018-09-11 01:24 PM,483,483,2018-09-11,1:16:00 PM,Tuesday,
B107-017,B107,skara213,2018-09-11 01:16 PM,2018-09-11 01:26 PM,610,610,2018-09-11,1:16:00 PM,Tuesday,
B107-020,B107,skhan422,2018-09-11 01:16 PM,2018-09-11 01:25 PM,500,500,2018-09-11,1:16:00 PM,Tuesday,
B107-014,B107,sbinf370,2018-09-11 01:16 PM,2018-09-11 01:25 PM,500,500,2018-09-11,1:16:00 PM,Tuesday,
B107-018,B107,mchau468,2018-09-11 01:16 PM,2018-09-11 01:28 PM,681,681,2018-09-11,1:16:00 PM,Tuesday,
B107-013,B107,dlam071,2018-09-11 01:16 PM,2018-09-11 01:26 PM,552,552,2018-09-11,1:16:00 PM,Tuesday,
B107-008,B107,mfyis649,2018-09-11 01:16 PM,2018-09-11 01:26 PM,576,576,2018-09-11,1:16:00 PM,Tuesday,
B107-007,B107,sjakl118,2018-09-11 01:16 PM,2018-09-11 01:28 PM,691,691,2018-09-11,1:16:00 PM,Tuesday,
B107-009,B107,adang937,2018-09-11 01:17 PM,2018-09-11 01:26 PM,540,540,2018-09-11,1:17:00 PM,Tuesday,
B107-010,B107,rradm367,2018-09-11 01:17 PM,2018-09-11 01:24 PM,400,400,2018-09-11,1:17:00 PM,Tuesday,
B107-004,B107,tamy259,2018-09-11 01:26 PM,2018-09-11 01:39 PM,804,804,2018-09-11,1:26:00 PM,Tuesday,
B107-010,B107,adeol160,2018-09-11 01:26 PM,2018-09-11 02:25 PM,3566,3566,2018-09-11,1:26:00 PM,Tuesday,
B107-016,B107,cviss600,2018-09-11 01:26 PM,2018-09-11 02:27 PM,3691,3691,2018-09-11,1:26:00 PM,Tuesday,
B107-005,B107,zkhus567,2018-09-11 01:26 PM,2018-09-11 02:25 PM,3543,3543,2018-09-11,1:26:00 PM,Tuesday,
B107-006,B107,mfudg395,2018-09-11 01:27 PM,2018-09-11 01:30 PM,159,159,2018-09-11,1:27:00 PM,Tuesday,
B107-015,B107,cpato811,2018-09-11 01:27 PM,2018-09-11 02:23 PM,3366,3366,2018-09-11,1:27:00 PM,Tuesday,
B107-014,B107,jsidh412,2018-09-11 01:27 PM,2018-09-11 02:32 PM,3864,3864,2018-09-11,1:27:00 PM,Tuesday,
B107-008,B107,cluu375,2018-09-11 01:28 PM,2018-09-11 02:24 PM,3396,3396,2018-09-11,1:28:00 PM,Tuesday,
B107-009,B107,mlee950,2018-09-11 01:28 PM,2018-09-11 02:23 PM,3346,3346,2018-09-11,1:28:00 PM,Tuesday,
B107-011,B107,halna399,2018-09-11 01:28 PM,2018-09-11 02:16 PM,2893,2893,2018-09-11,1:28:00 PM,Tuesday,
B107-012,B107,aco115,2018-09-11 01:28 PM,2018-09-11 01:40 PM,681,681,2018-09-11,1:28:00 PM,Tuesday,
B107-013,B107,dlam071,2018-09-11 01:29 PM,2018-09-11 01:39 PM,647,647,2018-09-11,1:29:00 PM,Tuesday,
B107-024,B107,szaid002,2018-09-11 01:29 PM,2018-09-11 02:32 PM,3784,3784,2018-09-11,1:29:00 PM,Tuesday,
B107-020,B107,gebon718,2018-09-11 01:29 PM,2018-09-11 02:25 PM,3357,3357,2018-09-11,1:29:00 PM,Tuesday,
B107-019,B107,eramo441,2018-09-11 01:29 PM,2018-09-11 02:25 PM,3325,3325,2018-09-11,1:29:00 PM,Tuesday,
B107-007,B107,adang937,2018-09-11 01:30 PM,2018-09-11 01:58 PM,1712,1712,2018-09-11,1:30:00 PM,Tuesday,
B107-021,B107,jagud634,2018-09-11 01:33 PM,2018-09-11 02:28 PM,3314,3314,2018-09-11,1:33:00 PM,Tuesday,
B107-002,B107,frash412,2018-09-11 01:38 PM,2018-09-11 02:30 PM,3103,3103,2018-09-11,1:38:00 PM,Tuesday,
B107-022,B107,tamy259,2018-09-11 01:40 PM,2018-09-11 02:24 PM,2622,2622,2018-09-11,1:40:00 PM,Tuesday,
B107-012,B107,dlam071,2018-09-11 01:41 PM,2018-09-11 02:28 PM,2863,2863,2018-09-11,1:41:00 PM,Tuesday,
B107-013,B107,aco115,2018-09-11 01:41 PM,2018-09-11 02:24 PM,2622,2622,2018-09-11,1:41:00 PM,Tuesday,
B107-011,B107,halna399,2018-09-11 02:17 PM,2018-09-11 02:24 PM,430,430,2018-09-11,2:17:00 PM,Tuesday,
B107-020,B107,jramo193,2018-09-11 02:31 PM,2018-09-11 02:46 PM,931,931,2018-09-11,2:31:00 PM,Tuesday,
B107-022,B107,jhern922,2018-09-11 02:43 PM,2018-09-11 02:56 PM,740,740,2018-09-11,2:43:00 PM,Tuesday,
B107-016,B107,jramo193,2018-09-11 02:51 PM,2018-09-11 03:25 PM,2042,2042,2018-09-11,2:51:00 PM,Tuesday,
B107-021,B107,dcont697,2018-09-11 03:03 PM,2018-09-11 03:06 PM,190,190,2018-09-11,3:03:00 PM,Tuesday,
B107-014,B107,jbadw457,2018-09-11 03:22 PM,2018-09-11 04:21 PM,3535,3535,2018-09-11,3:22:00 PM,Tuesday,
B107-008,B107,kbeat395,2018-09-11 03:22 PM,2018-09-11 04:21 PM,3544,3544,2018-09-11,3:22:00 PM,Tuesday,
B107-017,B107,jnguy531,2018-09-11 03:22 PM,2018-09-11 04:20 PM,3465,3465,2018-09-11,3:22:00 PM,Tuesday,
B107-015,B107,dkani421,2018-09-11 03:23 PM,2018-09-11 04:21 PM,3515,3515,2018-09-11,3:23:00 PM,Tuesday,
B107-005,B107,ddang988,2018-09-11 03:24 PM,2018-09-11 04:25 PM,3615,3615,2018-09-11,3:24:00 PM,Tuesday,
B107-013,B107,gminh415,2018-09-11 03:26 PM,2018-09-11 04:21 PM,3304,3304,2018-09-11,3:26:00 PM,Tuesday,
B107-019,B107,olina407,2018-09-11 03:27 PM,2018-09-11 04:23 PM,3365,3365,2018-09-11,3:27:00 PM,Tuesday,
B107-020,B107,mjann949,2018-09-11 03:27 PM,2018-09-11 04:21 PM,3224,3224,2018-09-11,3:27:00 PM,Tuesday,
B107-006,B107,lborr176,2018-09-11 03:27 PM,2018-09-11 04:26 PM,3536,3536,2018-09-11,3:27:00 PM,Tuesday,
B107-011,B107,lokek555,2018-09-11 03:27 PM,2018-09-11 04:22 PM,3245,3245,2018-09-11,3:27:00 PM,Tuesday,
B107-004,B107,elosi701,2018-09-11 03:28 PM,2018-09-11 04:22 PM,3264,3264,2018-09-11,3:28:00 PM,Tuesday,
B107-012,B107,onaje232,2018-09-11 03:29 PM,2018-09-11 04:21 PM,3144,3144,2018-09-11,3:29:00 PM,Tuesday,
B107-010,B107,ali520,2018-09-11 03:29 PM,2018-09-11 04:23 PM,3255,3255,2018-09-11,3:29:00 PM,Tuesday,
B107-021,B107,dberh384,2018-09-11 03:29 PM,2018-09-11 04:26 PM,3385,3385,2018-09-11,3:29:00 PM,Tuesday,
B107-016,B107,okold525,2018-09-11 03:29 PM,2018-09-11 04:21 PM,3074,3074,2018-09-11,3:29:00 PM,Tuesday,
B107-018,B107,ecala161,2018-09-11 03:32 PM,2018-09-11 04:21 PM,2963,2963,2018-09-11,3:32:00 PM,Tuesday,
B107-026,B107,jhern657,2018-09-11 03:52 PM,2018-09-11 04:21 PM,1742,1742,2018-09-11,3:52:00 PM,Tuesday,
B107-025,B107,jmaqu957,2018-09-11 03:52 PM,2018-09-11 04:23 PM,1873,1873,2018-09-11,3:52:00 PM,Tuesday,
B107-011,B107,jwalk457,2018-09-12 09:47 AM,2018-09-12 09:48 AM,70,70,2018-09-12,9:47:00 AM,Wednesday,
